1990 Item,Higher Confidence Source,Final Confidence Level,Final Predicted HS Code
"Gloves, mittens and mitts, knitted or crocheted, of cotton, nesi",HF,0.904674768447876,62160080
Gold compounds,HF,1.0,28433000
"Gold leaf, nonmonetary",HF,0.8424277305603027,71081310
"Grape brandy, excluding pisco and singani, in containers over 4 liters, over $2.38/liter",HF,1.000000238418579,22082060
Groats and meal of rice,HF,1.0,11031914
Ground flying trainers and parts thereof,HF,0.8640215992927551,88052900
Guaiacol and its derivatives,HF,1.0,29095020
"Hair-nets of any material, whether or not lined or trimmed",HF,1.0,65050001
"Halogenated, sulfonated, nitrated or nitrosated derivatives of monohydric alcohols",HF,1.000000238418579,29055910
Hand-held blow torches,HF,1.0000004768371582,84681000
"Hand-made lace, in the piece, in strips or in motifs",HF,0.9273250102996826,58043000
Handmade paper and paperboard,HF,1.0000001192092896,48021000
"Harness and saddlery or riding-bridle hardware, and parts thereof, of base metal coated or plated with precious metal",HF,0.9253580570220948,83024920
"Harvesting machinery or threshing machinery, nesi",HF,0.9425302147865297,84335900
"Hat forms, hat bodies and hoods, neither blocked to shape nor with made brims, and plateaux and manchons, of fur felt, for men or boys",HF,0.9696640968322754,65010060
Heavy water (Deuterium oxide),HF,0.9999995827674866,28451000
Hectographic or stencil duplicating machines,HF,1.000000238418579,84721000
"Hedge shears, two-handed pruning shears and similar two-handed shears, and parts thereof, of base metal",HF,0.983987271785736,82016000
"Heterocyclic compounds containing a phenothiazine ring-system (whether or not hydrogenated), not further fused, nesi",HF,0.969334363937378,29343050
"Heterocyclic compounds nesi, with nitrogen hetero-atom(s) only, containing an unfused pyridine ring",HF,0.9281183481216432,29333992
"Heterocyclic drug compounds with nitrogen hetero-atom(s) only, containing a quinoline or isoquinoline ring-system, not further fused, nesi",HF,0.8662993907928467,29334970
"Hop cones, fresh or dried, ground, powdered or in the form of pellets; lupulin",HF,1.0,12102000
"Horizontal lathes for removing metal, numerically controlled",HF,0.9270606637001038,84581100
"Hydraulic brake fluids and transmission fluids cont. less than 70% by weight of petroleum oils, or bituminus mineral oils",HF,0.9935216903686525,38190000
Hydraulic lime,HF,0.8004306554794312,25223000
Hydrogen chloride (Hydrochloric acid),HF,0.9999999403953552,28061000
Ibuprofen,HF,1.0,29163915
Inactive yeasts (except dried brewers' yeast),HF,1.0000003576278689,21022020
Incomplete clock movements consisting of 2 or more pieces or parts fastened or joined together,HF,1.0000001192092896,91109040
India ink drawing pens,HF,0.7756575345993042,32159010
Indicator panels incorporating liquid crystal devices (LCD's) or light emitting diodes (LED's),HF,1.0,85312000
Industrial monocarboxylic fatty acids nesi,HF,0.7707654237747192,38231940
Inedible gelatin and animal glue valued of 88 cents per kg or more,HF,0.9963494539260864,35030040
"Inflatable vessels, row boats and canoes for pleasure or sports",HF,0.7127619981765747,89039991
"Instant print film in the flat, sensitized, unexposed, whether or not in packs",HF,1.0,37012000
"Instrument panel clocks for vehicles, air/spacecraft, vessels, w/clock movement over 50 mm wide, valued n/o $10 each, nonelectric",HF,0.9999998211860656,91040020
"Interchangeable tools for tapping or threading nesi, and parts thereof, of base metal",HF,0.942388653755188,82074060
Iron oxides and hydroxides,HF,1.0,28211000
Ironing machines and presses (including fusing presses) for textile fabrics or made up textile articles,HF,0.9999998807907104,84513000
Isobutanal,HF,1.0000001192092896,29121940
Isoprene less than 95 percent pure,HF,1.000000238418579,29012450
"Ivory, ivory powder and waste",HF,0.9999996423721312,5071000
Keyboard pipe organs,HF,0.6947267651557922,92059012
"Knitted or crocheted fabrics of man-made fibers, nesi",HF,0.8968729972839355,61143030
"Knives and cutting blades for machines or for mechanical appliances nesi, and parts thereof, of base metal",HF,0.894967257976532,82089060
"Knotted netting of twine, cordage or rope, excluding fish netting and nets, of cotton",HF,0.8792756795883179,56089030
"Lampholders for a voltage not exceeding 1,000 V",HF,1.0000001192092896,85366100
"Lavatory seats and covers, of plastics",HF,0.9999998807907104,39222000
Lead ores and concentrates,HF,1.0,26070000
"Lead plates, sheets, strip and foil, nesi",HF,0.8855791091918945,78041900
"Lead tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves)",HF,0.9234246015548706,78060005
Leather upholstered seats of a kind used for aircraft,HF,0.9645907282829284,94011040
"Light-weight coated paper for graphic use, consisting of more than 10% fiber content obtained by a mechanical process, in rolls or sheets",HF,0.9251800179481506,48102210
"Lightning arrestors, voltage limiters and surge suppressors, for a voltage exceeding 1,000 V",HF,1.000000238418579,85354000
"Lily of the valley pips, dormant",HF,1.0000001192092896,6011085
"Liquid lusters and similar preparations, of a kind used in the ceramic, enamelling or glass industry",HF,0.9741318225860596,32073000
"Liquid supply or production meters, including calibrating meters thereof",HF,1.000000238418579,90282000
Lithium oxide and hydroxide,HF,1.0,28252000
"Lubricating greases, except those containing not over 10 percent by weight of salts of fatty acids of animal or vegetable origin",HF,0.8585752248764038,27101935
Lubricating preparations containing less than 50% by weight of petroleum oils or of oils from bituminous minerals,HF,1.0000008344650269,34031950
"Luggage, handbags and flat goods, whether or not lined, made from plaiting materials nesi",HF,0.9437636733055116,46021929
"Luggage, handbags and flat goods, whether or not lined, of willow",HF,1.0000001192092896,46021922
"Machine tools (including nonhydraulic presses) for working metal or metal carbides, nesi",HF,0.7799793481826782,84639000
"Machinery and apparatus for isotopic separation, and parts thereof",HF,1.0000003576278689,84012000
"Machinery for working earth, minerals or ores, not self-propelled, nesi",HF,0.959194540977478,84306901
"Machinery, apparatus and equipment of heading 8442, nesi",HF,0.8874680995941162,84423001
"Machines for reeling, unreeling, folding, cutting or pinking textile fabrics",HF,0.9999996423721312,84515000
"Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids, fresh or dried",GPT,0.8765318393707275,8052100
"Master alloys of copper, not containing by weight 5% or more but not more than 15% of phosphorus",HF,0.9738787412643432,74050060
"Materials containing over 10 percent nickel, not provided for elsewhere in heading 2620",HF,0.8251971602439879,26209930
"Meat and edible offal of chickens, ducks, geese, turkeys and guineas, salted, in brine, dried or smoked; flour and meal of these animals",GPT,0.7654922604560852,2109920
"Meat and edible offal of deer, fresh, chilled or frozen",HF,1.0000003576278689,2089020
"Meat of bovine animals, salted, in brine, dried or smoked",HF,0.9999995827674866,2102000
"Meat of swine, nesi, non retail cuts, fresh or chilled",HF,0.9677481651306152,2031940
"Medicaments containing antibiotics, nesi, in dosage form or packed for retail",HF,0.9554153084754944,30042000
"Medicaments containing antibiotics, nesi, not dosage form and not packaged for retail",HF,0.956518292427063,30032000
"Men's or boy's overcoat,etc.,knitted or crocheted, of manmade fibers, containing 23% or more wool or fine animal hair, nesi",HF,0.9701961278915404,61013015
"Men's or boys' anoraks, etc, nesi, not knitted or crocheted, of manmade fibers, containing 36 percent or more of wool or fine animal hair",HF,0.9204134941101074,62014065
"Men's or boys' bib and brace overalls, knitted or crocheted, of cotton",HF,1.000000238418579,61034220
"Men's or boys' bib and brace overalls, not knitted or crocheted, of artificial fibers",HF,0.9845144748687744,61034920
"Men's or boys' bib and brace overalls, not knitted or crocheted, of wool or fine animal hair",HF,0.9775104522705078,61034120
"Men's or boys' overcoats, carcoats, capes, & like coats of man-made fibers, not knit or crocheted, cont. 15% or more by wt of down, etc",HF,0.9954546689987184,62014010
"Men's or boys' overcoats, carcoats, capes, cloaks, anoraks, windbreakers and similar articles, knitted or crocheted, of cotton",HF,0.9999999403953552,61012000
"Men's or boys' shirts, not knitted or crocheted, of manmade fibers, certified hand-loomed and folklore products",HF,1.0000003576278689,62053010
"Men's or boys' shirts, not knitted or crocheted, of textile materials, nesi",HF,0.9708937406539916,62059040
"Men's or boys' ski-suits, not knitted or crocheted, water resistant, not containing 15% or more by weight of down, etc",HF,1.0,62112015
"Men's or boys' suit-type jackets and blazers, knitted or crocheted, of cotton",HF,1.000000238418579,61033200
"Men's or boys' suit-type jackets and blazers, knitted or crocheted, of wool or fine animal hair",HF,1.0000004768371582,61033100
"Men's or boys' suits, of synthetic fibers, not knitted or crocheted, containing 36 percent or more by weight of wool or fine animal hair",HF,0.9999999403953552,62031210
"Men's or boys' swimwear, knitted or crocheted, of synthetic fibers",HF,1.0,61123100
"Men's or boys' trousers, breeches and shorts, knitted or crocheted, of cotton",HF,1.000000238418579,61034210
Metal ores and concentrates nesi,HF,0.8878810405731201,26179000
Methanol (Methyl alcohol) imported only for use in producing synthetic natural gas (SNG) or for direct use as a fuel,HF,0.9999994039535522,29051110
"Microscopes for microphotography, microcinematography or microprojection, provided with a means for photographing the image",HF,0.9999998211860656,90112040
"Mineral or chemical fertilizers nesi, containing the three fertilizing elements nitrogen, phosphorus and potassium",HF,0.9436383247375488,31052000
"Mineral or chemical fertilizers nesi, containing the two fertilizing elements nitrogen and phosphorus",HF,0.9363138675689696,31055900
"Mirrors, mounted, for optical uses",HF,1.000000238418579,90029040
"Mixed condiments and mixed seasonings, and sauces and preparations thereof, nesi",HF,0.7715216875076294,21039072
Mixed xylene isomers,HF,1.0000003576278689,29024400
"Mixtures containing polymers of 1,2-dihydro-2,2,4-trimethylquinoline average under 5 monomer units",HF,0.7504256963729858,38123100
"Mixtures of fruit juices, or of vegetable and fruit juices, unfermented and not containing added spirit",HF,0.8595344424247742,20099040
"Mixtures of vegetables nesi, uncooked or cooked by steaming or boiling in water, frozen",HF,0.869658350944519,7109091
"Models incorporating a motor, nesi",HF,0.6686705350875854,84128090
"Monafilament nesi, of plastics, excluding ethylene, vinyl chloride and acrylic polymers",HF,0.9232812523841858,39169030
"Monumental or building stone and articles thereof, of calcareous stone, nesi, simply cut or sawn, with a flat or even surface",HF,0.952983260154724,68022910
"Mountings, fittings and similar articles nesi, and parts thereof, of base metal nesi",HF,0.8085322380065918,83024980
"Mountings, fittings and similar articles nesi, and parts thereof, of iron or steel, aluminum or zinc",HF,0.8896995782852173,83024960
"Mountings, fittings and similar articles nesi, suitable for motor vehicles, and parts thereof, of base metal, nesi",HF,0.8148611783981323,83023030
"Mowers for lawns, parks or sports grounds, nesi",HF,0.9400697350502014,84331900
Mullite,HF,0.9999998807907104,25086000
"Multiple or cabled cotton yarn, 85% or more cotton by weight, of combed fibers, yarn over 14 but n/o 43 nm, not put up for retail sale",HF,1.000000238418579,52054200
"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, n/o 14 nm per single yarn, not put up for retail sale",HF,0.9999997615814208,52053100
"Multiple or cabled cotton yarn, 85% or more cotton by weight, of uncombed fibers, yarn over 43 but n/o 52 nm, not put up for retail sale",HF,1.0000005960464478,52053300
N-Methyl-2-pyrrolidone; and 2-pyrrolidone,HF,1.0,29337920
"N-Vinyl-2-pyrrolidone, monomer",HF,0.9999998807907104,29337930
Natural camphor,HF,1.000000238418579,29142930
Natural graphite crystalline flake (not including flake dust),HF,0.994474709033966,25041010
"Natural or artificial abrasive powder or grain on a base of materials, nesi",HF,0.8733825087547302,68053050
"Natural silica and quartz sands, nesi",HF,0.9504183530807496,25051050
Natural uranium metal,HF,0.9999999403953552,28441010
"Needlecraft sets for making up, consisting of woven fabric and yarn, whether or not with accessories, put up in packings for retail sale",HF,0.912910223007202,63080000
Newspaper supplements printed by a gravure process,HF,0.9999996423721312,49029010
Nitrogen,HF,1.0000001192092896,28043000
Non-driving axles and parts thereof for vehicles of heading 8703,HF,0.7942641973495483,87085091
"Nonadhesive plates, sheets, film, foil and strip, cellular, of polymers of styrene",HF,0.9999998807907104,39211100
"Nonadhesive plates, sheets, film, foil and strip, cellular, of polyurethanes, combined with textile materials nesi",HF,0.973633110523224,39211319
"Nonadhesive plates, sheets, film, foil and strip, cellular, of regenerated cellulose",HF,1.000000238418579,39211400
"Nonadhesive plates, sheets, film, foil and strip, nonflexible, nesi, of noncellular plastics",HF,0.9699442982673644,39219050
"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with man-made fibers, over 1.492 kg/sq m",HF,1.0000001192092896,39219025
"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with textile materials, nesi, not over 1.492 kg/sq m",HF,0.9814457893371582,39219019
"Nonadhesive plates, sheets, film, foil, strip, of noncellular plastics combined with man-made fibers, n/o 1.492 kg/sq m, n/o 70% plastics",HF,1.000000238418579,39219015
"Nonaromatic compounds of thiocarbamates and dithiocarbamates, nesi",HF,0.8932374119758606,29302090
"Nonaromatic cyclic amides (including cyclic carbamates) and their derivatives; salts thereof, nesi",HF,0.9044165611267091,29242995
"Nonaromatic derivatives of hydrocarbons containing only nitro or only nitroso groups, nesi",HF,0.976659893989563,29042050
"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesi",HF,0.966782569885254,29339990
"Nonaromatic heterocyclic compounds with nitrogen hetero-atom(s) only, nesi",HF,0.9600078463554382,29339997
"Nonaromatic heterocyclic compounds with nitrogen hetro-atom(s) only, containing an unfused imidazole ring, nesi",HF,0.9200378656387328,29332945
Nonaromatic organo-sulfur compounds nesi,HF,0.8599510192871094,29309049
"Nonconiferous wood dowel rods, plain, continuously shaped along any of its edges or faces",HF,0.9443731904029846,44091060
"Nonelastomeric products specified in note 3 to Chap. 39, nesi",HF,0.5417615175247192,29359075
"Nonelectrical instruments and apparatus for physical or chemical analysis, measuring viscosity, or checking heat, sound or light, nesi",HF,0.9738624691963196,90278980
"Nonelectrical instruments and apparatus using optical radiations (ultraviolet, visible, infrared), nesi",HF,0.9451470375061036,90275080
"Nonelectrical spectrometers, spectrophotometers and spectrographs using optical radiations (ultraviolet, visible, infrared)",HF,0.999999701976776,90273080
"Nongraphic, nonbleached kraft paper and paperboard, nesi, coated on side(s), in rolls or sheets",HF,0.8687090277671814,48103965
Noninflatable hollow balls not over 19 cm in diameter,HF,0.8863823413848877,95066940
"Nut oils, whether or not refined, not chemically modified",HF,1.0,15159021
"Oak wood, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick",HF,1.0,44079100
"Objective lenses, nesi, mounted, and parts and accessories therefor, for cameras, projectors or photographic enlargers or reducers",HF,0.9512674808502196,90021900
"Odoriferous or flavoring compounds of aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and derivatives",HF,0.9999998211860656,29163921
Oil or fuel filters for internal combustion engines,HF,1.000000238418579,84212300
Oleic acid,HF,0.9999997615814208,38231200
"Olives, fresh or chilled",HF,0.9999998807907104,7099200
"Onion sets, fresh or chilled",HF,1.0,7031020
Optical direction finding compasses,HF,1.0000003576278689,90141010
"Optical elements nesi, unmounted",HF,0.926707088947296,90019090
"Optical telescopes, including monoculars",HF,1.0,90058040
"Origanum, crude or not manufactured",HF,0.9999998807907104,9109920
Paint filters and strainers of paper or paperboard,HF,1.0000001192092896,48232010
"Palladium, unwrought or in powder form",HF,1.0,71102100
"Paper and paperboard labels, not printed, nesi",HF,0.9413719177246094,48219040
"Paper and paperboard, in rolls or sheets, nesi",HF,0.9600871801376344,48089060
"Paper, millboard and felt of asbestos or of mixtures with a basis of asbestos or of asbestos and magnesium carbonate",HF,0.8481835126876831,68129910
"Paper, paperboard, cell. wadding & webs of cell. fibers all/partly covered with flock, gelatin, metal, metal solutions, rolls/sheets",HF,0.8987467885017395,48119020
Parings and similar waste of raw hides or skins; glue stock nesi,HF,0.9472241401672364,5119920
"Parts & accessories for apparatus & equipment for photographic (incl. cinematographic) labs, nesi, negatoscopes, & projection screens",HF,0.9718504548072816,90109095
Parts and accessories for hearing aids and for pacemakers for stimulating heart muscles,HF,0.9999998807907104,90219040
"Parts and accessories nesi, for machines of heading 8464",HF,0.9321699738502502,84669150
Parts and accessories of apparatus based on the use of X-rays,HF,1.0000005960464478,90229060
"Parts and accessories of articles of heading 9301 to 9304, nesi",HF,0.921272873878479,93059960
Parts and accessories of articles of subheading 9304.00.20 or 9304.00.40,HF,0.9805333614349364,93059950
Parts and accessories of automatic pilots for aeronautical or space navigation of subheading 9014.20.40,HF,0.9999994039535522,90149010
Parts and accessories of electrical instruments and apparatus of heading 9027,HF,0.9032015800476074,90279059
"Parts and accessories of nonelectrical flow meters, heat meters incorporating liquid supply meters and anemometers",HF,1.0000001192092896,90269040
"Parts and accessories of revolvers or pistols except of heading 9302, nesi",HF,0.913406252861023,93051020
Parts and accessories of rifles of heading 9301,HF,0.9663743376731871,93059110
Parts and accessories of stuffed toys representing animals or non-human creatures,HF,0.6503351926803589,63079075
Parts of aircraft of heading 8801 or 8802 nesi,HF,0.8369516134262085,88079090
"Parts of calendering or rolling machines for making paper pulp, paper or paperboard",HF,0.9999997615814208,84209920
Parts of dishwashing machines,HF,0.8451775312423706,84229006
Parts of electrical telegraphic terminal apparatus (including teleprinting machines),HF,0.7172749638557434,85437060
Parts of fans (including blowers) and ventilating or recycling hoods,HF,1.0,84149010
"Parts of footwear nesi; removable insoles, heel cushions, etc; gaiters, leggings, etc, and parts thereof; of textile materials",HF,0.9329646825790404,64069015
"Parts of machinery for sugar manufacture, nesi",HF,0.93027263879776,84389010
"Parts of microphones and stands thereof, loudspeakers, headphones and earphones nesi, electric amplifiers, and electric sound amplifier sets",HF,0.9159054160118104,85189081
"Parts of railway or tramway rolling stock, nesi",HF,0.8836812376976013,86079950
Parts of spherical roller bearings nesi,HF,0.8435260057449341,84829965
"Parts of television apparatus, nesi",HF,0.9166678786277772,85299093
"Parts, trimmings and accessories of umbrellas, walking-sticks, seat-sticks, whips, riding-crops and the like, nesi",HF,0.7645083665847778,66039081
Peach jam,HF,0.9999998211860656,20079935
"Pear juice, unfermented and not containing added spirit",HF,0.7438177466392517,20098920
"Pears and quinces, fresh, if entered during the period from April 1 through June 30, inclusive",HF,0.8899891972541809,8083020
"Pears and quinces, fresh, if entered during the period from July 1 through the following March 31, inclusive",HF,0.8818220496177673,8083040
"Peat (including peat litter), whether or not agglomerated",HF,1.000000238418579,27030000
Pencil sharpeners,HF,1.0000003576278689,84729040
Pentabromoethylbenzene; and tribromocumene,HF,0.858744740486145,29039923
"Percussion musical instruments, nesi, except for drums, cymbals, chimes, peals or carillons (for example, xylophones, castanets, maracas)",HF,0.9393593072891236,92060080
Personal deodorants and antiperspirants,HF,1.000000238418579,33072000
"Phenylacetic acid salts and esters, nesi",HF,0.8851968050003052,29163977
"Phosphor copper, containing more than 15 percent by weight of phosphorus",HF,0.9623482227325441,28539010
Phosphorus,HF,1.000000238418579,28047000
"Photographic film nesi, in rolls, of a width not exceeding 16 mm and of a length exceeding 14 m",HF,0.8941925764083862,37029600
"Photographic flashbulbs, flashcubes and the like",GPT,0.6389763355255127,90069900
"Photographic plates, film, for color photography, nesi, in the flat, sensitized, unexposed, not of paper, paperboard, textiles",HF,0.9781595468521118,37019100
"Pigments dispersed in nonaqueous media, in liquid or paste form, used in making paints; dyes & coloring matter packaged for retail sale",HF,1.0000003576278689,32129000
"Pineapples, fresh or dried, reduced in size",HF,0.9999994039535522,8043060
"Pineapples, preserved by sugar (drained, glace or crystallized)",HF,0.9999994039535522,20060040
"Pinking shears of base metal, and blades thereof, valued over $30 per dozen",HF,0.9888375997543336,82130060
"Pistachios, in shell, fresh or dried",HF,0.9938304424285888,8025100
"Plain weave fabrics of cotton, 85% or more cotton by weight, over 100 but n/o 200 g/m2, of numbers 43 to 68, of yarns of different colors",HF,0.9987763166427612,52084240
"Plain weave fabrics, less than 85% polyester staple fibers mixed mainly or solely with cotton, over 170 g/m2, dyed",HF,0.9558000564575196,55132100
"Planing machines, for metals, sintered metal carbides or cermets",HF,0.6900538206100464,84604080
"Plates, sheets and strip of copper-tin base alloys (bronze) in coils of a thickness of less than 5 mm, of a width of less than 500 mm",HF,0.9331979155540466,74093190
"Plates, sheets and strip of nickel alloys, cold formed",HF,0.9763581156730652,75062010
"Platinum, unwrought or in powder form",HF,1.000000238418579,71101100
"Plywood nesi, with face ply nesi, not surface covered or surface covered with a clear or transparent material",HF,0.7914835214614868,44125241
"Plywood of wood sheet n/o 6 mm thick each,outer ply of nonconiferous wood,face ply of Spanish Cedar or walnut,not or clear surface covered",HF,0.941308617591858,44123930
"Plywood of wood sheets, n/o 6 mm thick each, with outer ply of nonconiferous wood, surface covered, nesi",HF,0.955996870994568,44123950
"Polyisobutylene, elastomeric, in primary forms",HF,0.9999998211860656,39022010
"Polymers of ethylene, nesi, in primary forms, elastomeric",HF,0.94967782497406,39019010
"Polymers of styrene, nesi, in primary forms",HF,0.9338347911834716,39039050
"Pork shoulders and cuts thereof, boned and cooked and packed in airtight containers",HF,0.999999701976776,16024220
Potassium bitartrate (Cream of tartar),HF,1.0,29181320
Potassium peroxosulfates (potassium persulfates),HF,0.8862180709838867,28334020
Potassium sulfate,HF,0.9999998807907104,31043000
"Poultry livers, frozen",HF,0.8441568613052368,2064100
"Powders of pig iron, spiegeleisen, iron or steel, nesi",HF,0.928299844264984,72052900
"Pre-recorded magnetic tapes, of a width exceeding 4 mm but not exceeding 6.5 mm, excluding video tape recordings",HF,0.9429433941841124,85232950
"Preparation with a basis of extracts, essences or concentrates of tea or mate or with a basis of tea or mate",HF,0.8891094923019409,21012020
"Preparations used for soldering or cores or coatings for welding electrodes or rods, 5% or more by weight aromatic (or mod.) substance(s)",HF,1.0,38109010
Prepared oleoresins consisting essentially of nonvolatile components of the natural raw plant,HF,0.9546715617179872,33019010
"Prepared or preserved anchovies, whole or in pieces, not minced, not in oil, in immediate containers with their contents 6.8 kg or less ea.",HF,0.9999997615814208,16041640
"Prepared or preserved fish, whole or in pieces, but not minced, nesi",HF,0.9392085671424866,16041982
"Prepared or preserved green olives in saline solution, stuffed, place packed, the first 2,700 tons per year in containers less than 1 kg",HF,0.871428370475769,20057023
"Prepared or preserved olives, nesi",HF,0.7945958971977234,20057097
"Prepared or preserved pork hams and cuts thereof, not containing cereals or vegetables, nesi",HF,0.9662396907806396,16024190
"Prepared or preserved pork, not containing cereals or vegetables, nesi",HF,0.9472489356994628,16024940
"Prepared or preserved ripe green olives in saline solution, not pitted, the first 730 tons per year in containers less than 13 kg",HF,0.8626878261566162,20057093
"Printed 3- or 4-thread twill of cotton, incl. cross twill, under 85% cotton by weight, mixed mainly with man-made fibers, n/o 200 g/m2",HF,0.960789918899536,52105910
"Printed books, brochures, leaflets and similar printed matter in single sheets, whether or not folded",HF,1.0000001192092896,49011000
"Printed matter, nesi",HF,0.9112122058868408,49119980
"Printed plain weave cotton fabrics, under 85% cotton by weight, mixed mainly with man-made fibers, n/o 200 g/m2, of number 69 or higher",HF,0.9932790994644164,52105180
"Printed plain weave fabrics of cotton, 85% or more cotton by weight, weighing over 100g/m2 but not more than 200g/m2, of number 69 or higher",HF,1.0000003576278689,52085250
"Printed plain weave fabrics, under 85% by weight polyester staple fibers mixed mainly or solely with cotton, over 170g/m2",HF,0.9509389400482178,55144100
"Printed woven fabrics of cotton, nesi, containing 85% or more cotton by weight, weighing not more than 200 g/m2, of numbers 43 to 68",HF,0.9535174369812012,52085960
"Printed woven fabrics, under 85% by weight polyester staple fibers, nesi, mixed mainly or solely with cotton, over 170g/m2",HF,0.8852353692054749,55144300
"Processed cheeses made from sheep's milk, including mixtures of such cheeses, not grated or powdered",HF,0.9999998211860656,4063055
Projection screens,HF,1.000000238418579,90106000
"Propylene copolymers, in primary forms",HF,1.000000238418579,39023000
"Prunes, soaked in brine and dried",HF,0.9185501337051392,8132010
"Punch/notch machines (incl. presses), incl. combined punch & shearing machines, numerically controlled for working metal or metal carbides",GPT,0.7430319786071777,84624200
"Quilted textile products in the piece, of one or more layers of textile materials assembled with padding, nesi, of wool or fine animal hair",HF,0.9371267557144164,58110010
"Radiators and parts thereof for central heating, not electrically heated, of cast iron",HF,0.9692068099975586,73221100
"Radio-tape player combinations not operable without external power source, for motor vehicles",HF,0.7815208435058594,85272125
"Radio-tape player combinations, nonrecording, capable of operating without an external source of power",HF,0.8885362148284912,85271311
"Radiobroadcast receiver combinations incorporating tape players, nesi",HF,0.9502105712890624,85279140
"Radiobroadcast receivers combined with sound recording or reproducing apparatus, nesi",HF,0.9442521333694458,85279160
"Radiobroadcast receivers, not combined with sound recording or reproducing apparatus but combined with a clock",HF,0.7933393716812134,85279160
"Railway or tramway tank cars and the like, not self-propelled",HF,1.0000001192092896,86061000
"Rape or colza seeds, whether or not broken",HF,0.8947403430938721,12059000
"Rapeseed oil, hydrogenated or hardened",HF,1.000000238418579,15162010
"Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed",HF,1.0,28053000
"Raw furskins of mink, whole, with or without head, tail or paws",HF,0.999999701976776,43011000
"Raw furskins of muskrat, whole, with or without head, tail or paws",HF,0.9051905274391174,43011000
"Raw furskins of seal, whole, with or without head, tail or paws",HF,0.9044348001480104,43011000
Raw hides and skins of equine animals fresh or preserved but not further prepared,HF,0.89280766248703,41019070
"Rectangular (including square) plates, sheets and strip of aluminum, not alloyed, of a thickness exceeding 0.2 mm, clad",HF,0.8911072015762329,76061230
"Refined lead, unwrought",HF,0.9999998807907104,78011000
"Refractory magnesite bricks, not siliceous, containing by weight, more than 50% of the elements magnesium, calcium or chromium",HF,0.8358876705169678,69021010
"Registers, account, order and receipt books, and similar articles, of paper or paperboard, nesi",HF,0.9653453826904296,48201040
"Relays for switching, protecting or making connections to or in electrical circuits, for a voltage exceeding 60 but not exceeding 1,000 V",HF,1.0,85364900
"Religious articles for personal use of a purely devotional character, of imitation jewelry material, nesi",HF,0.7570796608924866,71179030
Remelting scrap ingots of iron or steel,HF,0.9646761417388916,72045000
"Retreaded pneumatic tires of rubber, designed for certain agricultural or horticultural machinery",HF,0.9955932497978209,40121920
"Rice semi-milled or wholly milled, whether or not polished or glazed, parboiled",HF,1.0000001192092896,10063010
"Rope, chain & like articles for manufacture of imitation jewelry, in continuous lengths of base metal, n/o 33 cents per meter",HF,0.7755424380302429,71171920
Rosin,GPT,0.7255401611328125,38061000
"Round wire of iron or nonalloy steel containing 0.25% or more but less than 0.6% of carbon, not plated or coated, whether or not polished",HF,0.8643485903739929,72171060
"Rubber, unvulcanized, compounded with carbon black or silica, in primary forms or in plates, sheets or strip",HF,0.9999995827674866,40051000
"Rusks, toasted bread and similar toasted products",HF,1.0000001192092896,19054000
"Sacks and bags of a kind used for the packing of goods, of textile materials, nesi",HF,0.9488178491592408,63059000
Safety pins of iron or steel,HF,0.9305230379104614,73194020
"Salicylic acid and its salts, suitable for medicinal use",HF,1.0000001192092896,29182110
"Salmon, in brine or salted but not dried or smoked",HF,0.9999998807907104,3056940
"Salts and esters of citric acid, except sodium citrate",HF,0.9999999403953552,29181550
"Sanitary napkins and tampons, diapers and diaper liners and similar sanitary articles, of paper pulp",HF,1.0,96190011
"Sanitary towels and tampons, diapers and diaper liners for babies and similar sanitary articles, of wadding of cotton",HF,1.000000238418579,96190021
Saps and extracts of pyrethrum or of the roots of plants containing rotenone,GPT,0.5380240678787231,12119089
"Satin or twill weave fabrics of cotton, cont. 85% or more cotton by weight, weighing not more than 200 g/m2, of yarns of different colors",HF,0.9825255274772644,52084920
"Saturated monohydric alcohols, nesi",HF,0.9110279083251952,29051990
Seamless oil well tubing of alloy steel,GPT,0.8508622646331787,73042460
Seeds of anise or badian,HF,0.7302336692810059,9096200
Seeds of chickpeas (garbanzos) of a kind used for sowing,HF,1.000000238418579,7132010
Seeds of fennel or juniper,HF,0.7591212391853333,9096200
Selenium dioxide,HF,0.9999995827674866,28112920
Self-propelled scrapers,HF,1.000000238418579,84293000
"Sewing thread of artificial filaments, whether or not put up for retail sale",HF,1.000000238418579,54012000
"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted, of man-made fibers",HF,1.0000004768371582,61171020
"Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, containing 70% or more silk or silk waste",HF,1.0,62141010
"Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of artificial fibers",HF,0.9999997615814208,62144000
